Date,Hour,Interval,Wind Curtailment,Solar Curtailment
11/01/2020,11,10,206,1631
11/01/2020,11,11,184,1703
11/01/2020,11,12,318,1711
11/01/2020,12,1,348,1842
11/01/2020,12,2,349,1910
11/01/2020,12,3,359,1930
11/01/2020,12,4,360,2076
11/01/2020,12,5,361,2095
11/01/2020,12,6,363,2130
11/01/2020,12,7,363,2071
11/01/2020,12,8,367,1979
11/01/2020,12,9,368,1952
11/01/2020,12,10,369,1877
11/01/2020,12,11,370,1901
11/01/2020,12,12,371,1972
11/01/2020,13,1,372,1970
11/01/2020,13,2,374,2239
11/01/2020,13,3,376,2483
11/01/2020,13,4,378,2486
11/01/2020,13,5,379,2606
11/01/2020,13,6,381,2623
11/01/2020,13,7,383,2576
11/01/2020,13,8,300,2323
11/01/2020,13,9,392,2229
11/01/2020,13,10,376,2331
11/01/2020,13,11,401,2424
11/01/2020,13,12,352,2336
11/01/2020,14,1,236,2284
11/01/2020,14,2,91,2224
11/01/2020,14,3,84,2050
11/01/2020,14,4,347,2274
11/01/2020,14,5,333,2242
11/01/2020,14,6,244,2181
11/01/2020,14,7,226,2243
11/01/2020,14,8,225,2219
11/01/2020,14,9,365,2198
11/01/2020,14,10,380,2025
11/01/2020,14,11,229,2188
11/01/2020,14,12,186,2121
11/01/2020,15,1,295,2141
11/01/2020,15,2,294,2086
11/01/2020,15,3,208,2124
11/01/2020,15,4,124,2103
11/01/2020,15,5,74,1907
11/01/2020,15,6,74,1592
11/01/2020,15,7,76,1039
11/01/2020,15,8,76,1332
11/01/2020,15,9,76,1227
11/01/2020,15,10,86,871
11/01/2020,15,11,84,655
11/01/2020,15,12,31,744
11/01/2020,16,1,24,1503
11/01/2020,16,2,24,1203
11/01/2020,16,3,24,1070
11/01/2020,16,4,33,992
11/01/2020,16,5,26,602
11/01/2020,16,6,10,249
11/01/2020,16,7,10,84
11/01/2020,16,8,9,37
11/01/2020,16,9,10,16
12/01/2020,8,1,,4
12/01/2020,8,5,,3
12/01/2020,8,6,,22
12/01/2020,8,9,,2
12/01/2020,8,10,,21
12/01/2020,8,11,,8
12/01/2020,9,7,,4
12/01/2020,9,10,,80
12/01/2020,9,11,22,157
12/01/2020,9,12,,46
12/01/2020,10,1,,34
12/01/2020,10,2,,18
12/01/2020,10,3,,18
12/01/2020,10,6,,107
12/01/2020,10,7,,79
12/01/2020,10,8,,53
12/01/2020,10,9,,21
12/01/2020,10,10,,381
12/01/2020,10,11,,521
12/01/2020,10,12,,745
12/01/2020,11,1,,403
12/01/2020,11,2,,429
12/01/2020,11,3,,466
12/01/2020,11,4,,659
12/01/2020,11,5,,848
12/01/2020,11,6,,897
12/01/2020,11,7,,865
12/01/2020,11,8,,866
12/01/2020,11,9,,852
12/01/2020,11,10,,1120
12/01/2020,11,11,10,1037
12/01/2020,11,12,12,1570
12/01/2020,12,1,12,1683
12/01/2020,12,2,12,1803
12/01/2020,12,3,12,1945
12/01/2020,12,4,12,1770
12/01/2020,12,5,12,1686
12/01/2020,12,6,12,1374
12/01/2020,12,7,12,1480
12/01/2020,12,8,12,1777
12/01/2020,12,9,12,1737
12/01/2020,12,10,34,1167
12/01/2020,12,11,30,791
12/01/2020,12,12,28,525
12/01/2020,13,1,1,741
12/01/2020,13,2,36,558
12/01/2020,13,3,,1231
12/01/2020,13,4,13,1885
12/01/2020,13,5,11,1344
12/01/2020,13,6,12,932
12/01/2020,13,7,12,1219
12/01/2020,13,8,12,1490
12/01/2020,13,9,12,1617
12/01/2020,13,10,12,1665
12/01/2020,13,11,12,1675
12/01/2020,13,12,12,1744
12/01/2020,14,1,12,1660
12/01/2020,14,2,12,1601
12/01/2020,14,3,12,1624
12/01/2020,14,4,12,1835
12/01/2020,14,5,12,1817
12/01/2020,14,6,12,1774
12/01/2020,14,7,12,1781
12/01/2020,14,8,12,1947
12/01/2020,14,9,12,1808
12/01/2020,14,10,11,1555
12/01/2020,14,11,11,1676
12/01/2020,14,12,11,1732
12/01/2020,15,1,11,1678
12/01/2020,15,2,135,1808
12/01/2020,15,3,140,2010
12/01/2020,15,4,141,2314
12/01/2020,15,5,139,1937
12/01/2020,15,6,121,1711
12/01/2020,15,7,117,1468
12/01/2020,15,8,116,1459
12/01/2020,15,9,115,1433
12/01/2020,15,10,95,1476
12/01/2020,15,11,14,1254
12/01/2020,15,12,12,1389
12/01/2020,16,1,21,1301
12/01/2020,16,2,24,1479
12/01/2020,16,3,34,1413
12/01/2020,16,4,22,1171
12/01/2020,16,5,24,767
12/01/2020,16,6,,43
12/01/2020,16,7,,19
12/01/2020,16,8,,23
12/01/2020,16,9,,21
13/01/2020,8,1,,4
13/01/2020,8,5,,3
13/01/2020,8,6,,22
13/01/2020,8,9,,3
13/01/2020,8,11,,10
13/01/2020,8,12,,4
13/01/2020,9,2,,4
13/01/2020,9,4,,61
13/01/2020,9,5,1,121
13/01/2020,9,6,16,158
13/01/2020,9,7,5,90
13/01/2020,9,8,5,142
13/01/2020,9,9,7,182
13/01/2020,9,10,6,297
13/01/2020,9,11,6,296
13/01/2020,9,12,14,286
13/01/2020,10,1,55,273
13/01/2020,10,2,51,284
13/01/2020,10,3,63,242
13/01/2020,10,4,49,39
13/01/2020,10,5,49,43
13/01/2020,10,6,45,105
13/01/2020,10,7,59,548
13/01/2020,10,8,58,589
13/01/2020,10,9,57,610
13/01/2020,10,10,54,599
13/01/2020,10,11,53,593
13/01/2020,10,12,52,565
13/01/2020,11,1,52,479
13/01/2020,11,2,51,441
13/01/2020,11,3,50,433
13/01/2020,11,4,39,30
13/01/2020,11,5,38,3
13/01/2020,11,6,38,53
13/01/2020,11,7,42,513
13/01/2020,11,8,38,562
13/01/2020,11,9,35,670
13/01/2020,11,10,35,561
13/01/2020,11,11,34,568
13/01/2020,11,12,33,548
13/01/2020,12,1,132,870
13/01/2020,12,2,126,873
13/01/2020,12,3,126,834
13/01/2020,12,4,126,815
13/01/2020,12,5,126,855
13/01/2020,12,6,123,862
13/01/2020,12,7,23,104
13/01/2020,12,8,23,
13/01/2020,12,9,23,5
13/01/2020,12,10,112,973
13/01/2020,12,11,109,1020
13/01/2020,12,12,107,943
13/01/2020,13,1,21,1310
13/01/2020,13,2,21,1444
13/01/2020,13,3,21,1442
13/01/2020,13,4,20,1312
13/01/2020,13,5,20,1358
13/01/2020,13,6,20,1342
13/01/2020,13,7,18,1439
13/01/2020,13,8,18,1414
13/01/2020,13,9,20,1159
13/01/2020,13,10,20,781
13/01/2020,13,11,20,972
13/01/2020,13,12,87,863
13/01/2020,14,1,97,1115
13/01/2020,14,2,102,1201
13/01/2020,14,3,101,1207
13/01/2020,14,4,107,870
13/01/2020,14,5,106,739
13/01/2020,14,6,105,802
13/01/2020,14,7,64,910
13/01/2020,14,8,55,800
13/01/2020,14,9,56,758
13/01/2020,14,10,23,747
13/01/2020,14,11,17,712
13/01/2020,14,12,,708
13/01/2020,15,1,,802
13/01/2020,15,2,,634
13/01/2020,15,3,,700
13/01/2020,15,4,,753
13/01/2020,15,5,,617
13/01/2020,15,6,,444
13/01/2020,15,7,,320
13/01/2020,15,8,,263
13/01/2020,15,9,,231
13/01/2020,15,10,,223
13/01/2020,15,11,,180
13/01/2020,15,12,,74
13/01/2020,16,1,,139
13/01/2020,16,2,,198
13/01/2020,16,3,,155
13/01/2020,16,4,,178
13/01/2020,16,5,,4
13/01/2020,16,6,,16
13/01/2020,21,7,87,
13/01/2020,21,8,1,
13/01/2020,21,11,51,
13/01/2020,21,12,5,
13/01/2020,22,1,37,
13/01/2020,22,3,1,
13/01/2020,22,6,3,
14/01/2020,8,1,,2
14/01/2020,8,6,,17
14/01/2020,8,10,,68
14/01/2020,8,11,,43
14/01/2020,8,12,,6
14/01/2020,9,4,,110
14/01/2020,9,5,,8
14/01/2020,9,7,71,95
14/01/2020,9,8,52,126
14/01/2020,9,9,67,171
14/01/2020,9,10,22,294
14/01/2020,9,11,37,395
14/01/2020,9,12,37,376
14/01/2020,10,1,10,395
14/01/2020,10,2,9,421
14/01/2020,10,3,46,522
14/01/2020,10,4,76,561
14/01/2020,10,5,75,558
14/01/2020,10,6,101,594
14/01/2020,10,7,101,700
14/01/2020,10,8,138,978
14/01/2020,10,9,155,1105
14/01/2020,10,10,154,1221
14/01/2020,10,11,154,1169
14/01/2020,10,12,149,1104
14/01/2020,11,1,113,1052
14/01/2020,11,2,78,862
14/01/2020,11,3,92,872
14/01/2020,11,4,112,984
14/01/2020,11,5,111,1083
14/01/2020,11,6,110,1105
14/01/2020,11,7,109,1083
14/01/2020,11,8,107,951
14/01/2020,11,9,106,997
14/01/2020,11,10,40,1077
14/01/2020,11,11,13,1037
14/01/2020,11,12,13,949
14/01/2020,12,1,13,519
14/01/2020,12,2,13,361
14/01/2020,12,3,13,541
14/01/2020,12,4,13,613
14/01/2020,12,5,45,873
14/01/2020,12,6,59,763
14/01/2020,12,7,67,880
14/01/2020,12,8,139,853
14/01/2020,12,9,124,805
14/01/2020,12,10,72,631
14/01/2020,12,11,19,548
14/01/2020,12,12,23,639
14/01/2020,13,1,95,843
14/01/2020,13,2,14,829
14/01/2020,13,3,14,1144
14/01/2020,13,4,14,1160
14/01/2020,13,5,14,1123
14/01/2020,13,6,14,1086
14/01/2020,13,7,15,1184
14/01/2020,13,8,14,985
14/01/2020,13,9,15,1147
14/01/2020,13,10,14,1089
14/01/2020,13,11,15,1248
14/01/2020,13,12,14,1236
14/01/2020,14,1,90,763
14/01/2020,14,2,43,668
14/01/2020,14,3,92,771
14/01/2020,14,4,87,762
14/01/2020,14,5,88,806
14/01/2020,14,6,88,751
14/01/2020,14,7,49,854
14/01/2020,14,8,28,821
14/01/2020,14,9,16,731
14/01/2020,14,10,16,686
14/01/2020,14,11,67,549
14/01/2020,14,12,22,549
14/01/2020,15,1,1,600
14/01/2020,15,2,1,448
14/01/2020,15,3,1,527
14/01/2020,15,4,1,608
14/01/2020,15,5,,331
14/01/2020,15,6,,340
14/01/2020,15,7,,515
14/01/2020,15,8,,577
14/01/2020,15,9,,627
14/01/2020,15,10,,501
14/01/2020,15,11,,464
14/01/2020,15,12,,311
14/01/2020,16,1,,391
14/01/2020,16,2,,308
14/01/2020,16,3,1,251
14/01/2020,16,4,85,285
14/01/2020,16,5,88,170
14/01/2020,16,6,19,144
14/01/2020,16,7,2,110
14/01/2020,16,8,1,157
14/01/2020,16,10,,2
14/01/2020,16,11,,6
14/01/2020,16,12,3,6
14/01/2020,18,3,5,
14/01/2020,18,10,5,
14/01/2020,19,5,3,
15/01/2020,8,1,,4
15/01/2020,8,5,,3
15/01/2020,8,6,,22
15/01/2020,8,8,,2
15/01/2020,8,10,,22
15/01/2020,8,11,,4
15/01/2020,9,3,,7
15/01/2020,9,4,,6
15/01/2020,9,5,,7
15/01/2020,9,6,,7
15/01/2020,9,7,1,117
15/01/2020,9,8,1,183
15/01/2020,9,9,1,280
15/01/2020,9,10,,390
15/01/2020,9,11,,424
15/01/2020,9,12,,416
15/01/2020,10,1,,758
15/01/2020,10,2,,679
15/01/2020,10,3,,490
15/01/2020,10,4,,227
15/01/2020,10,5,,269
15/01/2020,10,6,,214
15/01/2020,10,7,,145
15/01/2020,10,8,,176
15/01/2020,10,9,,250
15/01/2020,10,10,,426
15/01/2020,10,11,,350
15/01/2020,10,12,,248
15/01/2020,11,1,,669
15/01/2020,11,2,,686
15/01/2020,11,3,,677
15/01/2020,11,4,,108
15/01/2020,11,6,,20
15/01/2020,11,7,,831
15/01/2020,11,8,,878
15/01/2020,11,9,,848
15/01/2020,11,10,,779
15/01/2020,11,11,,875
15/01/2020,11,12,,811
15/01/2020,12,1,,642
15/01/2020,12,2,,703
15/01/2020,12,3,,727
15/01/2020,12,4,,769
15/01/2020,12,5,,755
15/01/2020,12,6,,732
15/01/2020,12,7,,762
15/01/2020,12,8,,754
15/01/2020,12,9,,641
15/01/2020,12,10,,549
15/01/2020,12,11,,524
15/01/2020,12,12,,678
15/01/2020,13,1,,865
15/01/2020,13,2,,841
15/01/2020,13,3,,835
15/01/2020,13,4,,829
15/01/2020,13,5,,985
15/01/2020,13,6,,944
15/01/2020,13,7,,1060
15/01/2020,13,8,,977
15/01/2020,13,9,,965
15/01/2020,13,10,,492
15/01/2020,13,11,,334
15/01/2020,13,12,,331
15/01/2020,14,1,,818
15/01/2020,14,2,,843
15/01/2020,14,3,,831
15/01/2020,14,4,,665
15/01/2020,14,5,,406
15/01/2020,14,6,,380
15/01/2020,14,7,,279
15/01/2020,14,8,,293
15/01/2020,14,9,,326
15/01/2020,14,10,,10
15/01/2020,15,3,,1
15/01/2020,15,4,,388
15/01/2020,15,5,,217
15/01/2020,15,6,,212
15/01/2020,15,7,,264
15/01/2020,15,8,,331
15/01/2020,15,9,,299
15/01/2020,15,10,,282
15/01/2020,15,11,,285
15/01/2020,15,12,,223
15/01/2020,16,1,,212
15/01/2020,16,2,,269
15/01/2020,16,3,,173
15/01/2020,16,4,,12
15/01/2020,20,2,2,
16/01/2020,8,1,,4
16/01/2020,8,5,,3
16/01/2020,8,6,,22
16/01/2020,8,8,,2
16/01/2020,8,10,,23
16/01/2020,8,11,,13
16/01/2020,9,1,16,64
16/01/2020,9,2,22,111
16/01/2020,9,3,20,211
16/01/2020,9,4,,33
16/01/2020,9,6,,112
16/01/2020,9,7,,23
16/01/2020,9,8,,64
16/01/2020,9,9,,58
16/01/2020,9,12,,4
16/01/2020,10,1,5,96
16/01/2020,10,2,1,68
16/01/2020,10,3,8,10
16/01/2020,10,4,2,59
16/01/2020,10,5,8,1
16/01/2020,10,6,2,3
16/01/2020,10,7,13,295
16/01/2020,10,8,11,348
16/01/2020,10,9,19,272
16/01/2020,10,10,3,159
16/01/2020,10,11,9,200
16/01/2020,10,12,3,226
16/01/2020,11,1,3,595
16/01/2020,11,2,9,529
16/01/2020,11,3,14,512
16/01/2020,11,4,13,718
16/01/2020,11,5,15,654
16/01/2020,11,6,17,606
16/01/2020,11,7,5,469
16/01/2020,11,8,5,476
16/01/2020,11,9,5,470
16/01/2020,11,10,19,624
16/01/2020,11,11,21,630
16/01/2020,11,12,6,623
16/01/2020,12,1,7,345
16/01/2020,12,2,7,401
16/01/2020,12,3,7,392
16/01/2020,12,4,7,472
16/01/2020,12,5,8,366
16/01/2020,12,6,8,350
16/01/2020,12,7,7,456
16/01/2020,12,8,8,423
16/01/2020,12,9,8,496
16/01/2020,12,10,21,505
16/01/2020,12,11,42,545
16/01/2020,12,12,51,580
16/01/2020,13,2,9,875
16/01/2020,13,3,9,828
16/01/2020,13,4,110,713
16/01/2020,13,5,85,645
16/01/2020,13,6,32,758
16/01/2020,13,7,24,933
16/01/2020,13,8,10,901
16/01/2020,13,9,11,911
16/01/2020,13,10,11,856
16/01/2020,13,11,12,1015
16/01/2020,13,12,12,855
16/01/2020,14,1,115,907
16/01/2020,14,2,97,844
16/01/2020,14,3,133,820
16/01/2020,14,4,14,12
16/01/2020,14,5,14,
16/01/2020,14,6,15,
16/01/2020,14,7,104,629
16/01/2020,14,8,111,638
16/01/2020,14,9,67,662
16/01/2020,14,10,103,751
16/01/2020,14,11,85,758
16/01/2020,14,12,103,748
16/01/2020,15,1,,773
16/01/2020,15,2,,685
16/01/2020,15,3,,632
16/01/2020,15,4,,618
16/01/2020,15,5,,666
16/01/2020,15,6,,581
16/01/2020,15,7,,431
16/01/2020,15,8,,317
16/01/2020,15,9,,409
16/01/2020,15,10,,243
16/01/2020,15,11,1,295
16/01/2020,15,12,1,351
16/01/2020,16,1,46,177
16/01/2020,16,2,32,175
16/01/2020,16,3,69,172
16/01/2020,16,4,1,636
16/01/2020,16,5,1,278
16/01/2020,16,6,,219
16/01/2020,16,10,,216
16/01/2020,16,11,,163
16/01/2020,16,12,,66
16/01/2020,17,3,,1
16/01/2020,18,3,3,
16/01/2020,18,7,5,
16/01/2020,18,12,8,
17/01/2020,1,1,306,
17/01/2020,1,2,241,
17/01/2020,1,3,363,
17/01/2020,1,4,651,
17/01/2020,1,5,500,
17/01/2020,1,6,459,
17/01/2020,1,7,28,
17/01/2020,1,8,3,
17/01/2020,1,9,3,
17/01/2020,8,1,,3
17/01/2020,8,5,,1
17/01/2020,8,6,,20
17/01/2020,8,11,,4
17/01/2020,9,2,,68
17/01/2020,9,3,,71
17/01/2020,9,4,,52
17/01/2020,9,5,11,61
17/01/2020,9,6,51,71
17/01/2020,9,7,,61
17/01/2020,9,8,32,107
17/01/2020,9,9,,101
17/01/2020,9,10,15,333
17/01/2020,9,11,,266
17/01/2020,9,12,23,368
17/01/2020,10,1,83,447
17/01/2020,10,2,125,483
17/01/2020,10,3,43,495
17/01/2020,10,4,24,517
17/01/2020,10,5,12,489
17/01/2020,10,6,12,575
17/01/2020,10,7,77,555
17/01/2020,10,8,31,524
17/01/2020,10,9,66,480
17/01/2020,10,10,68,536
17/01/2020,10,11,123,492
17/01/2020,10,12,124,477
17/01/2020,11,1,107,790
17/01/2020,11,2,98,779
17/01/2020,11,3,89,782
17/01/2020,11,4,112,752
17/01/2020,11,5,111,744
17/01/2020,11,6,76,656
17/01/2020,11,7,39,713
17/01/2020,11,8,32,705
17/01/2020,11,9,15,655
17/01/2020,11,10,16,666
17/01/2020,11,11,16,658
17/01/2020,11,12,16,659
17/01/2020,12,1,14,389
17/01/2020,12,2,15,352
17/01/2020,12,3,15,238
17/01/2020,12,4,15,481
17/01/2020,12,5,14,455
17/01/2020,12,6,13,457
17/01/2020,12,7,47,614
17/01/2020,12,8,53,660
17/01/2020,12,9,11,691
17/01/2020,12,10,12,669
17/01/2020,12,11,11,628
17/01/2020,12,12,11,625
17/01/2020,13,1,11,719
17/01/2020,13,2,11,677
17/01/2020,13,3,10,674
17/01/2020,13,4,10,672
17/01/2020,13,5,10,682
17/01/2020,13,6,10,690
17/01/2020,13,7,9,759
17/01/2020,13,8,6,744
17/01/2020,13,9,6,743
17/01/2020,13,10,5,817
17/01/2020,13,11,5,807
17/01/2020,13,12,5,777
17/01/2020,14,1,5,510
17/01/2020,14,2,5,491
17/01/2020,14,3,5,478
17/01/2020,14,4,4,664
17/01/2020,14,5,4,583
17/01/2020,14,6,4,591
17/01/2020,14,7,4,466
17/01/2020,14,8,3,541
17/01/2020,14,9,3,426
17/01/2020,14,10,3,309
17/01/2020,14,11,3,336
17/01/2020,14,12,3,371
17/01/2020,15,1,3,428
17/01/2020,15,2,3,355
17/01/2020,15,3,2,401
17/01/2020,15,4,2,410
17/01/2020,15,5,2,402
17/01/2020,15,6,2,371
17/01/2020,15,7,1,353
17/01/2020,15,8,1,345
17/01/2020,15,9,1,375
17/01/2020,15,10,1,337
17/01/2020,15,11,1,296
17/01/2020,15,12,,286
17/01/2020,16,1,,174
17/01/2020,16,2,,162
17/01/2020,16,3,,160
17/01/2020,16,4,,127
17/01/2020,16,5,,74
17/01/2020,16,8,,17
17/01/2020,16,12,,4
18/01/2020,8,5,,3
18/01/2020,8,6,,22
18/01/2020,8,8,,2
18/01/2020,8,10,,24
18/01/2020,8,11,,9
18/01/2020,9,1,26,
18/01/2020,9,2,20,47
18/01/2020,9,3,28,100
18/01/2020,9,4,21,
18/01/2020,9,5,26,
18/01/2020,9,6,17,24
18/01/2020,9,7,24,124
18/01/2020,9,8,17,281
18/01/2020,9,9,23,301
18/01/2020,9,10,17,312
18/01/2020,9,11,22,378
18/01/2020,9,12,17,328
18/01/2020,10,1,22,597
18/01/2020,10,2,17,552
18/01/2020,10,3,22,565
18/01/2020,10,4,17,661
18/01/2020,10,5,21,603
18/01/2020,10,6,16,653
18/01/2020,10,7,23,578
18/01/2020,10,8,14,566
18/01/2020,10,9,21,581
18/01/2020,10,10,14,575
18/01/2020,10,11,21,577
18/01/2020,10,12,14,528
18/01/2020,11,1,21,420
18/01/2020,11,2,14,348
18/01/2020,11,3,20,397
18/01/2020,11,4,14,503
18/01/2020,11,5,20,533
18/01/2020,11,6,14,539
18/01/2020,11,7,19,555
18/01/2020,11,8,14,555
18/01/2020,11,9,20,565
18/01/2020,11,10,14,571
18/01/2020,11,11,22,579
18/01/2020,11,12,13,649
18/01/2020,12,1,21,922
18/01/2020,12,2,13,866
18/01/2020,12,3,20,824
18/01/2020,12,4,13,930
18/01/2020,12,5,20,928
18/01/2020,12,6,14,889
18/01/2020,12,7,21,650
18/01/2020,12,8,15,658
18/01/2020,12,9,22,722
18/01/2020,12,10,16,1134
18/01/2020,12,11,22,1340
18/01/2020,12,12,14,1285
18/01/2020,13,1,20,1279
18/01/2020,13,2,14,1239
18/01/2020,13,3,14,1197
18/01/2020,13,4,14,1274
18/01/2020,13,5,13,986
18/01/2020,13,6,14,919
18/01/2020,13,7,14,786
18/01/2020,13,8,13,905
18/01/2020,13,9,13,914
18/01/2020,13,10,13,923
18/01/2020,13,11,13,924
18/01/2020,13,12,13,913
18/01/2020,14,1,13,1118
18/01/2020,14,2,13,1135
18/01/2020,14,3,13,1201
18/01/2020,14,4,13,961
18/01/2020,14,5,12,909
18/01/2020,14,6,12,890
18/01/2020,14,7,12,833
18/01/2020,14,8,12,742
18/01/2020,14,9,12,789
18/01/2020,14,10,12,851
18/01/2020,14,11,11,849
18/01/2020,14,12,11,849
18/01/2020,15,1,11,651
18/01/2020,15,2,11,849
18/01/2020,15,3,11,774
18/01/2020,15,4,11,676
18/01/2020,15,5,11,649
18/01/2020,15,6,10,632
18/01/2020,15,7,11,521
18/01/2020,15,8,10,466
18/01/2020,15,9,10,429
18/01/2020,15,10,10,492
18/01/2020,15,11,10,511
18/01/2020,15,12,,502
18/01/2020,16,1,,282
18/01/2020,16,2,,246
18/01/2020,16,3,,259
18/01/2020,16,4,,215
18/01/2020,16,5,,171
18/01/2020,16,6,,169
18/01/2020,16,7,,151
18/01/2020,16,8,,97
18/01/2020,16,9,,70
19/01/2020,3,1,4,
19/01/2020,3,4,5,
19/01/2020,3,5,6,
19/01/2020,3,6,10,
19/01/2020,8,1,44,14
19/01/2020,8,2,5,20
19/01/2020,8,5,,1
19/01/2020,8,6,,49
19/01/2020,8,7,25,98
19/01/2020,8,8,72,127
19/01/2020,8,9,53,149
19/01/2020,8,10,104,206
19/01/2020,8,11,104,286
19/01/2020,8,12,105,284
19/01/2020,9,1,,89
19/01/2020,9,3,,127
19/01/2020,9,4,,179
19/01/2020,9,5,32,193
19/01/2020,9,6,77,196
19/01/2020,9,7,,180
19/01/2020,9,8,,289
19/01/2020,9,9,,415
19/01/2020,9,10,,549
19/01/2020,9,11,,600
19/01/2020,9,12,3,591
19/01/2020,10,1,28,629
19/01/2020,10,2,44,649
19/01/2020,10,3,36,737
19/01/2020,10,4,28,947
19/01/2020,10,5,15,670
19/01/2020,10,6,27,722
19/01/2020,10,7,15,959
19/01/2020,10,8,27,1018
19/01/2020,10,9,16,1024
19/01/2020,10,10,27,1064
19/01/2020,10,11,16,992
19/01/2020,10,12,28,980
19/01/2020,11,1,16,879
19/01/2020,11,2,28,791
19/01/2020,11,3,16,690
19/01/2020,11,4,28,780
19/01/2020,11,5,16,887
19/01/2020,11,6,27,859
19/01/2020,11,7,16,763
19/01/2020,11,8,28,806
19/01/2020,11,9,17,797
19/01/2020,11,10,29,704
19/01/2020,11,11,17,613
19/01/2020,11,12,29,512
19/01/2020,12,1,17,523
19/01/2020,12,2,29,497
19/01/2020,12,3,17,494
19/01/2020,12,4,28,539
19/01/2020,12,5,16,581
19/01/2020,12,6,27,539
19/01/2020,12,7,16,552
19/01/2020,12,8,27,560
19/01/2020,12,9,16,563
19/01/2020,12,10,27,554
19/01/2020,12,11,16,566
19/01/2020,12,12,26,572
19/01/2020,13,1,15,494
19/01/2020,13,2,26,438
19/01/2020,13,3,15,394
19/01/2020,13,4,26,452
19/01/2020,13,5,14,494
19/01/2020,13,6,14,453
19/01/2020,13,7,14,353
19/01/2020,13,8,15,362
19/01/2020,13,9,15,379
19/01/2020,13,10,15,439
19/01/2020,13,11,15,487
19/01/2020,13,12,14,442
19/01/2020,14,1,14,559
19/01/2020,14,2,14,521
19/01/2020,14,3,14,433
19/01/2020,14,4,13,387
19/01/2020,14,5,13,365
19/01/2020,14,6,13,310
19/01/2020,14,7,13,277
19/01/2020,14,8,13,278
19/01/2020,14,9,12,248
19/01/2020,14,10,12,170
19/01/2020,14,11,12,206
19/01/2020,14,12,11,226
19/01/2020,15,1,11,226
19/01/2020,15,2,11,293
19/01/2020,15,3,11,321
19/01/2020,15,4,11,308
19/01/2020,15,5,11,257
19/01/2020,15,6,10,278
19/01/2020,15,7,11,215
19/01/2020,15,8,11,218
19/01/2020,15,9,11,76
19/01/2020,15,10,11,84
19/01/2020,15,11,10,174
19/01/2020,15,12,,92
19/01/2020,22,1,81,
19/01/2020,22,2,97,
19/01/2020,22,3,90,
19/01/2020,22,4,90,
19/01/2020,22,5,82,
19/01/2020,22,6,82,
19/01/2020,22,7,81,
19/01/2020,22,8,81,
19/01/2020,22,9,80,
19/01/2020,22,10,80,
19/01/2020,22,11,79,
19/01/2020,22,12,79,
19/01/2020,23,1,78,
19/01/2020,23,2,87,
19/01/2020,23,3,84,
19/01/2020,23,4,55,
19/01/2020,23,5,40,
19/01/2020,23,6,40,
19/01/2020,23,7,3,
19/01/2020,23,8,67,
19/01/2020,23,9,73,
19/01/2020,23,10,73,
19/01/2020,23,11,71,
19/01/2020,23,12,62,
19/01/2020,24,1,62,
19/01/2020,24,2,62,
19/01/2020,24,3,61,
19/01/2020,24,4,60,
19/01/2020,24,5,61,
19/01/2020,24,6,61,
19/01/2020,24,7,34,
19/01/2020,24,8,60,
19/01/2020,24,9,60,
19/01/2020,24,10,59,
19/01/2020,24,11,36,
20/01/2020,1,1,36,
20/01/2020,1,2,36,
20/01/2020,1,3,36,
20/01/2020,1,4,36,
20/01/2020,1,5,36,
20/01/2020,1,6,36,
20/01/2020,1,7,27,
20/01/2020,1,8,31,
20/01/2020,1,9,24,
20/01/2020,1,11,24,
20/01/2020,2,1,34,
20/01/2020,2,2,29,
20/01/2020,2,3,29,
20/01/2020,2,4,28,
20/01/2020,2,5,38,
20/01/2020,2,6,36,
20/01/2020,2,7,16,
20/01/2020,2,8,19,
20/01/2020,2,9,18,
20/01/2020,3,1,32,
20/01/2020,3,2,28,
20/01/2020,3,3,28,
20/01/2020,3,4,10,
20/01/2020,3,5,32,
20/01/2020,3,6,33,
20/01/2020,4,1,32,
20/01/2020,4,2,3,
20/01/2020,4,3,39,
20/01/2020,4,4,12,
20/01/2020,4,5,12,
20/01/2020,4,6,12,
20/01/2020,6,4,13,
20/01/2020,6,5,16,
20/01/2020,6,6,23,
20/01/2020,6,7,10,
20/01/2020,6,10,5,
20/01/2020,7,1,3,
20/01/2020,7,10,5,1
20/01/2020,7,11,,12
20/01/2020,7,12,,24
20/01/2020,8,1,4,38
20/01/2020,8,2,7,40
20/01/2020,8,3,,52
20/01/2020,8,4,,73
20/01/2020,8,5,,68
20/01/2020,8,6,,79
20/01/2020,8,7,,98
20/01/2020,8,8,,109
20/01/2020,8,9,,111
20/01/2020,8,10,,123
20/01/2020,8,11,,149
20/01/2020,8,12,1,171
20/01/2020,9,1,1,191
20/01/2020,9,2,1,194
20/01/2020,9,3,1,207
20/01/2020,9,4,1,228
20/01/2020,9,5,2,230
20/01/2020,9,6,2,249
20/01/2020,9,7,2,263
20/01/2020,9,8,2,136
20/01/2020,9,9,2,50
20/01/2020,9,10,2,98
20/01/2020,9,11,2,149
20/01/2020,9,12,,47
20/01/2020,10,6,,5
20/01/2020,14,10,,2
21/01/2020,9,7,2,223
21/01/2020,9,8,,6
21/01/2020,9,11,1,
21/01/2020,9,12,10,
21/01/2020,10,1,52,21
21/01/2020,10,2,65,16
21/01/2020,10,3,61,19
21/01/2020,10,4,43,8
21/01/2020,10,5,49,16
21/01/2020,10,6,52,24
